order_id,first_name,last_name,city,state,order_date,store_id,store_city,store_name,staff_id,rep,rep2,list_price,product_id,discount,quantity,product_name,category_name,brand_name
761,Shiloh,Bates,Monsey,NY,2017-03-07,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,5299.99,43,0.07,1,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek
755,Kimberely,Bowen,Troy,NY,2017-03-06,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,5299.99,43,0.05,2,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek
653,Barbra,Dickerson,Ridgecrest,CA,2017-01-14,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,5299.99,43,0.10,1,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek
1584,Monica,Sears,San Jose,CA,2018-04-26,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,5299.99,43,0.20,1,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek
1575,Moses,Pope,Lawndale,CA,2018-04-23,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,539.99,44,0.07,1,Haro SR 1.1 - 2017,Mountain Bikes,Haro
712,Marquerite,Dawson,Garland,TX,2017-02-13,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,539.99,44,0.20,2,Haro SR 1.1 - 2017,Mountain Bikes,Haro
936,Mellisa,Farley,Central Islip,NY,2017-06-10,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,539.99,44,0.07,1,Haro SR 1.1 - 2017,Mountain Bikes,Haro
947,Myesha,Burgess,Campbell,CA,2017-06-15,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,539.99,44,0.07,1,Haro SR 1.1 - 2017,Mountain Bikes,Haro
945,Loreta,Johnston,Spring Valley,NY,2017-06-14,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,539.99,44,0.10,2,Haro SR 1.1 - 2017,Mountain Bikes,Haro
919,Tajuana,Riddle,Bayside,NY,2017-05-30,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,539.99,44,0.10,1,Haro SR 1.1 - 2017,Mountain Bikes,Haro
818,Claris,Santiago,Newburgh,NY,2017-04-04,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,539.99,44,0.07,2,Haro SR 1.1 - 2017,Mountain Bikes,Haro
883,Sheree,Pena,Staten Island,NY,2017-05-11,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,539.99,44,0.05,1,Haro SR 1.1 - 2017,Mountain Bikes,Haro
1009,Patsy,Russo,Rowlett,TX,2017-07-16,3,Rowlett,Rowlett Bikes,8,Kali,Vargas,539.99,44,0.07,1,Haro SR 1.1 - 2017,Mountain Bikes,Haro
1128,Sherilyn,Wilcox,Ossining,NY,2017-09-15,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,539.99,44,0.05,1,Haro SR 1.1 - 2017,Mountain Bikes,Haro
1139,Marjory,Leonard,Apple Valley,CA,2017-09-21,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,539.99,44,0.10,2,Haro SR 1.1 - 2017,Mountain Bikes,Haro
1164,Lillia,Gillespie,Rego Park,NY,2017-10-01,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,539.99,44,0.05,2,Haro SR 1.1 - 2017,Mountain Bikes,Haro
1256,Everett,Vega,Holbrook,NY,2017-11-19,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,539.99,44,0.20,2,Haro SR 1.1 - 2017,Mountain Bikes,Haro
1243,Jacalyn,Barnett,Maspeth,NY,2017-11-11,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,539.99,44,0.07,1,Haro SR 1.1 - 2017,Mountain Bikes,Haro
1227,Sharie,Whitaker,Merrick,NY,2017-11-04,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,539.99,44,0.07,1,Haro SR 1.1 - 2017,Mountain Bikes,Haro
1294,Angele,Castro,Palos Verdes Peninsula,CA,2017-12-11,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,539.99,44,0.05,1,Haro SR 1.1 - 2017,Mountain Bikes,Haro
1301,Jane,Henderson,Apple Valley,CA,2017-12-16,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,869.99,45,0.20,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1306,Jeanice,Frost,Ossining,NY,2017-12-20,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,869.99,45,0.20,1,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1311,Nicolas,Carlson,Saint Albans,NY,2017-12-24,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,869.99,45,0.07,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1244,Ami,Mcmahon,Sunnyside,NY,2017-11-12,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,869.99,45,0.20,1,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1246,Sharyn,Brewer,Hollis,NY,2017-11-13,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,869.99,45,0.07,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1263,Eleanor,Mendez,Port Chester,NY,2017-11-23,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,869.99,45,0.20,1,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1267,Clare,Neal,Mahopac,NY,2017-11-25,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,869.99,45,0.10,1,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1545,Tommie,Melton,Sacramento,CA,2018-04-17,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,869.99,45,0.10,1,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1124,Pinkie,Kirkland,San Angelo,TX,2017-09-13,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,869.99,45,0.05,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1108,Aide,Franco,Atwater,CA,2017-09-03,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,869.99,45,0.05,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1093,Shiela,Calderon,Rocklin,CA,2017-08-25,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,869.99,45,0.07,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1014,Oliva,Blackwell,Elmhurst,NY,2017-07-19,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,869.99,45,0.05,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
994,Krystin,Marshall,Poughkeepsie,NY,2017-07-09,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,869.99,45,0.20,1,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1001,Tonda,Armstrong,Sunnyside,NY,2017-07-13,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,869.99,45,0.05,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1050,Felice,Guzman,Canyon Country,CA,2017-08-09,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,869.99,45,0.20,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1068,Courtney,Wyatt,Garden City,NY,2017-08-17,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,869.99,45,0.20,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
898,Josef,Greer,Jamaica,NY,2017-05-20,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,869.99,45,0.20,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
893,Sally,Kinney,Floral Park,NY,2017-05-16,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,869.99,45,0.07,1,Haro SR 1.2 - 2017,Mountain Bikes,Haro
853,Gilberte,Duke,El Paso,TX,2017-04-21,3,Rowlett,Rowlett Bikes,8,Kali,Vargas,869.99,45,0.20,1,Haro SR 1.2 - 2017,Mountain Bikes,Haro
858,Kam,Wilder,Newburgh,NY,2017-04-25,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,869.99,45,0.20,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
826,Bennett,Armstrong,Bethpage,NY,2017-04-07,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,869.99,45,0.20,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
811,Larraine,Horn,Utica,NY,2017-04-01,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,869.99,45,0.07,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
832,Karl,Stephens,Rockville Centre,NY,2017-04-11,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,869.99,45,0.20,1,Haro SR 1.2 - 2017,Mountain Bikes,Haro
992,Vicki,Wiggins,Wappingers Falls,NY,2017-07-07,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,869.99,45,0.07,1,Haro SR 1.2 - 2017,Mountain Bikes,Haro
721,Donnetta,Henson,Webster,NY,2017-02-16,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,869.99,45,0.07,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
751,Hilary,Savage,Oxnard,CA,2017-03-05,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,869.99,45,0.05,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
742,Holly,Nieves,Longview,TX,2017-02-28,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,869.99,45,0.07,1,Haro SR 1.2 - 2017,Mountain Bikes,Haro
670,Virgina,Berg,Valley Stream,NY,2017-01-24,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,869.99,45,0.05,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
703,Zoraida,Patton,Huntington Station,NY,2017-02-08,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,869.99,45,0.20,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
696,Chauncey,Donaldson,Franklin Square,NY,2017-02-05,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,869.99,45,0.07,1,Haro SR 1.2 - 2017,Mountain Bikes,Haro
694,Damien,Dorsey,Central Islip,NY,2017-02-05,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,869.99,45,0.10,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
1584,Monica,Sears,San Jose,CA,2018-04-26,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,869.99,45,0.10,2,Haro SR 1.2 - 2017,Mountain Bikes,Haro
914,Doris,Kaufman,Duarte,CA,2017-05-28,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,1409.99,46,0.10,1,Haro SR 1.3 - 2017,Mountain Bikes,Haro
906,Janine,Manning,Howard Beach,NY,2017-05-23,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1409.99,46,0.05,1,Haro SR 1.3 - 2017,Mountain Bikes,Haro
846,Larae,Carney,Sunnyside,NY,2017-04-17,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1409.99,46,0.05,2,Haro SR 1.3 - 2017,Mountain Bikes,Haro
852,Lashawn,Ortiz,Longview,TX,2017-04-21,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,1409.99,46,0.07,2,Haro SR 1.3 - 2017,Mountain Bikes,Haro
868,Domingo,Casey,San Jose,CA,2017-05-01,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,1409.99,46,0.07,1,Haro SR 1.3 - 2017,Mountain Bikes,Haro
884,Erlinda,Humphrey,New Windsor,NY,2017-05-11,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1409.99,46,0.20,2,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1066,Raul,Melendez,Elmhurst,NY,2017-08-17,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1409.99,46,0.10,1,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1059,Lyndsey,Bean,Fairport,NY,2017-08-14,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1409.99,46,0.05,2,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1051,Jutta,Everett,Selden,NY,2017-08-10,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1409.99,46,0.20,1,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1006,Olimpia,Mays,Oakland Gardens,NY,2017-07-15,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1409.99,46,0.10,1,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1022,Tisa,Whitney,Monsey,NY,2017-07-23,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1409.99,46,0.10,1,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1103,Genny,Fields,Amityville,NY,2017-08-31,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1409.99,46,0.20,2,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1099,Bea,Kane,Mahopac,NY,2017-08-28,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1409.99,46,0.07,1,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1178,Agnes,Sims,Buffalo,NY,2017-10-12,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1409.99,46,0.07,1,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1558,Tenisha,Lyons,Amityville,NY,2018-04-19,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1409.99,46,0.07,2,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1538,Ashanti,Parks,Baldwin,NY,2018-04-15,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1409.99,46,0.07,2,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1441,Orval,Hunter,San Angelo,TX,2018-03-15,3,Rowlett,Rowlett Bikes,8,Kali,Vargas,1409.99,46,0.07,1,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1246,Sharyn,Brewer,Hollis,NY,2017-11-13,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1409.99,46,0.05,1,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1205,Risa,Gallagher,Rocklin,CA,2017-10-26,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,1409.99,46,0.20,2,Haro SR 1.3 - 2017,Mountain Bikes,Haro
1220,Bernardina,Cooper,Whitestone,NY,2017-10-31,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,5299.99,47,0.10,2,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
1393,Tena,Huber,Newburgh,NY,2018-02-14,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,5299.99,47,0.05,2,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
1170,Alejandro,Haney,Wantagh,NY,2017-10-05,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,5299.99,47,0.05,2,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
1118,Adena,Blake,Ballston Spa,NY,2017-09-08,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,5299.99,47,0.20,2,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
886,Delma,Bailey,Anaheim,CA,2017-05-13,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,5299.99,47,0.05,1,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
846,Larae,Carney,Sunnyside,NY,2017-04-17,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,5299.99,47,0.07,1,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
973,Cindi,Larson,Howard Beach,NY,2017-06-24,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,5299.99,47,0.05,2,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
961,Lizzie,Joyner,Coachella,CA,2017-06-19,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,5299.99,47,0.20,2,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
708,Shara,Pope,Ridgecrest,CA,2017-02-10,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,5299.99,47,0.10,1,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
645,Consuela,Collier,North Tonawanda,NY,2017-01-08,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,5299.99,47,0.07,2,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
660,Ashlee,Pena,Whitestone,NY,2017-01-18,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,5299.99,47,0.05,2,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
664,Reatha,Perez,Holbrook,NY,2017-01-20,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,5299.99,47,0.07,1,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
732,Bernetta,Marquez,Smithtown,NY,2017-02-26,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,5299.99,47,0.07,1,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
779,Blanca,Hooper,Ozone Park,NY,2017-03-15,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,5299.99,47,0.20,1,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek
788,Nestor,Haynes,Houston,TX,2017-03-18,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,1499.99,48,0.20,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
709,Carmelina,Sellers,Ithaca,NY,2017-02-11,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1499.99,48,0.07,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
699,Ciera,Koch,Euless,TX,2017-02-06,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,1499.99,48,0.07,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
694,Damien,Dorsey,Central Islip,NY,2017-02-05,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1499.99,48,0.20,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
687,Selene,Austin,Duarte,CA,2017-02-02,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,1499.99,48,0.05,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
668,Christia,Carson,Helotes,TX,2017-01-22,3,Rowlett,Rowlett Bikes,8,Kali,Vargas,1499.99,48,0.05,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
672,Delmar,Wise,Lockport,NY,2017-01-26,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1499.99,48,0.07,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
685,Ayanna,Cherry,Smithtown,NY,2017-01-31,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1499.99,48,0.05,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
960,Genoveva,Lloyd,Bayside,NY,2017-06-18,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1499.99,48,0.05,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
970,Corinna,Adams,Rosedale,NY,2017-06-22,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1499.99,48,0.10,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
903,Deane,Sears,Pittsford,NY,2017-05-22,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1499.99,48,0.05,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
915,Judith,Finley,Whitestone,NY,2017-05-28,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1499.99,48,0.07,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
921,Ehtel,Cobb,Lockport,NY,2017-05-31,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1499.99,48,0.10,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
934,Corrina,Sawyer,Troy,NY,2017-06-09,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1499.99,48,0.05,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
844,Macie,Ayers,Bellmore,NY,2017-04-16,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1499.99,48,0.20,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
817,Annett,Garrett,Scarsdale,NY,2017-04-04,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1499.99,48,0.05,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
818,Claris,Santiago,Newburgh,NY,2017-04-04,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1499.99,48,0.05,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
1143,Willow,Gardner,Pleasanton,CA,2017-09-24,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,1499.99,48,0.20,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
1149,Malisa,Mitchell,Mount Vernon,NY,2017-09-27,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1499.99,48,0.05,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
1065,Regenia,Vaughan,Mahopac,NY,2017-08-17,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1499.99,48,0.07,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
1075,Sharell,Ross,Vista,CA,2017-08-19,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,1499.99,48,0.10,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
1395,Zora,Ford,Sacramento,CA,2018-02-15,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,1499.99,48,0.10,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
1377,Jimmy,Russell,Howard Beach,NY,2018-02-01,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1499.99,48,0.07,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
1461,Wanita,Davenport,Spring Valley,NY,2018-03-22,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1499.99,48,0.20,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
1482,Sharyn,Hopkins,Baldwinsville,NY,2018-04-01,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,1499.99,48,0.10,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
1186,Karole,Alvarez,East Northport,NY,2017-10-14,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1499.99,48,0.10,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
1266,Kaila,Walters,Elmhurst,NY,2017-11-25,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1499.99,48,0.20,1,Trek Emonda S 4 - 2017,Road Bikes,Trek
1327,Jenine,Dawson,Endicott,NY,2018-01-02,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,1499.99,48,0.10,2,Trek Emonda S 4 - 2017,Road Bikes,Trek
1281,Tommie,Cooley,Lancaster,NY,2017-12-02,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,3499.99,49,0.05,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
1186,Karole,Alvarez,East Northport,NY,2017-10-14,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,3499.99,49,0.07,1,Trek Domane SL 6 - 2017,Road Bikes,Trek
1220,Bernardina,Cooper,Whitestone,NY,2017-10-31,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,3499.99,49,0.20,1,Trek Domane SL 6 - 2017,Road Bikes,Trek
1484,Guillermina,Noble,Baldwinsville,NY,2018-04-02,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,3499.99,49,0.20,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
1556,Daryl,Spence,Uniondale,NY,2018-04-18,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,3499.99,49,0.20,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
1064,Crysta,Velez,Houston,TX,2017-08-16,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,3499.99,49,0.10,1,Trek Domane SL 6 - 2017,Road Bikes,Trek
1068,Courtney,Wyatt,Garden City,NY,2017-08-17,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,3499.99,49,0.20,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
1053,Florrie,Little,New Rochelle,NY,2017-08-10,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,3499.99,49,0.05,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
1047,Merlene,Vinson,Euless,TX,2017-08-08,3,Rowlett,Rowlett Bikes,8,Kali,Vargas,3499.99,49,0.05,1,Trek Domane SL 6 - 2017,Road Bikes,Trek
1021,Herlinda,Stone,Canandaigua,NY,2017-07-23,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,3499.99,49,0.07,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
1182,Tempie,Jacobson,Smithtown,NY,2017-10-13,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,3499.99,49,0.10,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
1122,Parthenia,Holman,Ithaca,NY,2017-09-12,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,3499.99,49,0.20,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
1115,Penny,Acevedo,Ballston Spa,NY,2017-09-07,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,3499.99,49,0.10,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
884,Erlinda,Humphrey,New Windsor,NY,2017-05-11,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,3499.99,49,0.05,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
862,Jesus,Burch,Desoto,TX,2017-04-27,3,Rowlett,Rowlett Bikes,8,Kali,Vargas,3499.99,49,0.07,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
931,Tressa,Weiss,Ossining,NY,2017-06-07,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,3499.99,49,0.07,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
911,Graig,Cannon,Syosset,NY,2017-05-26,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,3499.99,49,0.20,1,Trek Domane SL 6 - 2017,Road Bikes,Trek
980,Bettie,Glover,Euless,TX,2017-06-26,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,3499.99,49,0.20,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
658,Tonisha,Fowler,Huntington Station,NY,2017-01-17,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,3499.99,49,0.20,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
731,Elenore,William,Mcallen,TX,2017-02-25,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,3499.99,49,0.20,1,Trek Domane SL 6 - 2017,Road Bikes,Trek
1579,Katharina,Bates,Campbell,CA,2018-04-24,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,3499.99,49,0.05,1,Trek Domane SL 6 - 2017,Road Bikes,Trek
1598,Felice,Guzman,Canyon Country,CA,2018-04-29,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,3499.99,49,0.07,2,Trek Domane SL 6 - 2017,Road Bikes,Trek
715,Robby,Sykes,Hempstead,NY,2017-02-15,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,5999.99,50,0.20,1,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek
804,Letitia,Franco,Saratoga Springs,NY,2017-03-29,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,5999.99,50,0.05,2,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek
664,Reatha,Perez,Holbrook,NY,2017-01-20,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,5999.99,50,0.20,1,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek
680,Delila,Hamilton,Palos Verdes Peninsula,CA,2017-01-29,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,5999.99,50,0.07,1,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek
